pr_id,level,task_type,title,n_commits,n_files,lines_added,lines_deleted,lines_changed
3146441430,2.0,feat,Add solution for LeetCode 119,1.0,1.0,54.0,0.0,54.0
3247108946,2.0,feat,Improve TypeScript transpiler outputs,1.0,109.0,357.0,360.0,717.0
3146372253,2.0,feat,Add LeetCode 105 example,1.0,1.0,90.0,0.0,90.0
3217954313,2.0,feat,Update Dart compiler for group by,1.0,14.0,102.0,99.0,201.0
3169861206,2.0,docs,Update CONTRIBUTING guidelines,1.0,1.0,18.0,7.0,25.0
3213746016,2.0,test,Improve test coverage for equality and IActionableResult,1.0,3.0,188.0,0.0,188.0
3254645443,2.0,refactor,Update F# transpiler for array usage,1.0,5.0,156.0,90.0,246.0
3213695399,2.0,docs,Update disclaimer links in meta agi asset readmes,1.0,3.0,555.0,0.0,555.0
3188885907,2.0,test,Update tpch q10 golden files,1.0,2.0,193.0,184.0,377.0
3146584714,2.0,feat,[alpha_factory] add docker sandbox for self-healing,1.0,4.0,75.0,14.0,89.0
3153208701,2.0,docs,Remove extraneous README note,1.0,3.0,390.0,0.0,390.0
3206637200,2.0,docs,Update docs dispatch workflow,1.0,2.0,5.0,2.0,7.0
3148949021,2.0,feat,Add phone directory example,1.0,1.0,119.0,0.0,119.0
3226424455,2.0,fix,Add check for unresolved query variable types in C++ backend,1.0,1.0,18.0,0.0,18.0
3204010329,2.0,feat,Improve sqlite2duck converter,1.0,5.0,141.0,15.0,156.0
3230692949,2.0,feat,Add plan subpackage,1.0,7.0,449.0,0.0,449.0
3216525715,2.0,feat,Enable Erlang compiler joins,1.0,1.0,139.0,9.0,148.0
3138073027,2.0,feat,Add macOS notification on segment change,1.0,4.0,35.0,1.0,36.0
3151661777,2.0,docs,Add SOW,1.0,1.0,73.0,0.0,73.0
3128964443,2.0,feat,Support Slackdump local file paths,2.0,3.0,140.0,58.0,198.0
3070996477,2.0,feat,Capture warning log,1.0,1.0,7.0,1.0,8.0
3134594192,2.0,feat,Add multi-server settings,2.0,16.0,318.0,118.0,436.0
3177736883,2.0,feat,Add basic grouping support to Zig compiler,1.0,6.0,270.0,5.0,275.0
3219823439,2.0,feat,Improve Kotlin struct inference,1.0,9.0,24.0,13.0,37.0
3147273682,2.0,test,Add descending iterator tests,2.0,12.0,566.0,9.0,575.0
3079412776,2.0,feat,Add count_tokens usage across providers,1.0,11.0,45.0,45.0,90.0
3161867455,2.0,refactor,Refactor route handlers into folders,2.0,28.0,280.0,249.0,529.0
3159687687,2.0,feat,Add icon shape example,1.0,2.0,127.0,0.0,127.0
3110647950,2.0,feat,[alpha_factory] add pyodide wasm integrity,1.0,4.0,54.0,3.0,57.0
3160434475,2.0,docs,[alpha_factory] document new env vars,1.0,3.0,9.0,0.0,9.0
3247088367,2.0,feat,Enhance Rust transpiler with right join,1.0,6.0,110.0,13.0,123.0
3163961327,2.0,feat,Extend Fortran backend,1.0,5.0,215.0,21.0,236.0
3115315767,2.0,fix,Fix busy wait in vllm test client,1.0,1.0,1.0,1.0,2.0
3261684960,2.0,feat,Add benchmark support to C++ transpiler tests,1.0,7.0,557.0,311.0,868.0
3225593034,2.0,fix,[alpha_factory] fix mypy path,1.0,3.0,7.0,1.0,8.0
3127831438,2.0,fix,Add DialogListBuilder clear() unit test,1.0,2.0,16.0,1.0,17.0
3127661688,2.0,feat,Replace bitmap icons with SVGs,1.0,10.0,16.0,4.0,20.0
3192132355,2.0,refactor,Refactor fasthttp iter calls to range loops,1.0,15.0,76.0,86.0,162.0
3132307532,2.0,feat,Add intersect query operator,1.0,3.0,64.0,8.0,72.0
3235758589,2.0,feat,Run rosetta Elixir golden tests,1.0,6.0,54.0,53.0,107.0
3092462908,2.0,feat,Add Python release tool,1.0,2.0,73.0,1.0,74.0
3070004328,2.0,fix,Fix deduplication logic,1.0,1.0,8.0,18.0,26.0
3130268381,2.0,docs,docs: fix typo 'hex notation',1.0,1.0,1.0,1.0,2.0
3070888892,2.0,feat,Add one-click installer,1.0,2.0,23.0,0.0,23.0
3071962912,2.0,fix,Fix arm64 gating on some math functions,1.0,1.0,3.0,3.0,6.0
3266981764,2.0,feat,Add Rosetta File-modification-time update,1.0,2.0,20.0,19.0,39.0
3210677066,2.0,feat,Add Erlang compiler outputs,1.0,111.0,566.0,16.0,582.0
3122358163,2.0,build,Add missing d3-selection dependency,1.0,2.0,6.0,2.0,8.0
3117116511,2.0,fix,Fix vibe_distill user request usage,1.0,1.0,17.0,1.0,18.0
3071073956,2.0,fix,Fix CI Python 3.12 support,1.0,3.0,3.0,3.0,6.0
3072403912,2.0,feat,Introduce hashed locales folder,1.0,3.0,34.0,3.0,37.0
3093042657,2.0,refactor,refactor: type tool call mapping in adaline gateway,1.0,1.0,9.0,4.0,13.0
3176874837,2.0,docs,[alpha_factory] clarify Insight docs build,1.0,1.0,12.0,4.0,16.0
3246809242,2.0,fix,Improve NFC focus handling,4.0,30.0,846.0,182.0,1028.0
3254909785,2.0,feat,Improve PHP transpiler,1.0,18.0,714.0,13.0,727.0
3133038664,2.0,feat,Enhance TS FFI with reflection,1.0,4.0,81.0,28.0,109.0
3087052865,2.0,feat,Core: implement anchor ad support in prebid,2.0,49.0,808.0,190.0,998.0
3183820232,2.0,feat,Implement register coalescing,1.0,109.0,882.0,1880.0,2762.0
3147343758,2.0,feat,Add LeetCode 182 solution,1.0,1.0,67.0,0.0,67.0
3119258915,2.0,fix,Fix meta type,1.0,1.0,8.0,8.0,16.0
3224275803,2.0,fix,[alpha_factory] fix docker image casing in CI,1.0,3.0,23.0,9.0,32.0
3271694792,2.0,refactor,Refactor Racket transform tests,1.0,5.0,244.0,238.0,482.0
3225565988,2.0,feat,Update C++ output for TPCH q1,1.0,1.0,332.0,0.0,332.0
3218832407,2.0,feat,Add Go FFI MD5 example,1.0,3.0,36.0,0.0,36.0
3117739371,2.0,build,[alpha_factory] ensure service worker output,1.0,4.0,14.0,0.0,14.0
3131366805,2.0,feat,Update OpenAI model list,2.0,2.0,60.0,6.0,66.0
3181294120,2.0,test,[alpha_factory] add tree visualization test,1.0,1.0,55.0,0.0,55.0
3189027099,2.0,feat,Update tpc-ds q40-49 IR,1.0,11.0,1921.0,2330.0,4251.0
3109280040,2.0,docs,Document enum values inline,1.0,68.0,320.0,116.0,436.0
3250701633,2.0,feat,Update Lua transpiler and enable more tests,1.0,9.0,48.0,13.0,61.0
3110685342,2.0,docs,[alpha_factory] Document Safari fallback,1.0,1.0,7.0,0.0,7.0
3087470334,2.0,fix,Fix YieldingPauserTest flakiness,1.0,1.0,3.0,3.0,6.0
3161924595,2.0,feat,Adjust write path for new device ID,1.0,2.0,25.0,6.0,31.0
3222825011,2.0,feat,Add namespace customization for C# compiler,1.0,3.0,21.0,5.0,26.0
3118193912,2.0,fix,fix(blocks/backend): update Gmail block tests,1.0,1.0,4.0,1.0,5.0
3156938645,2.0,feat,Add minimal SvelteKit example,3.0,44.0,5967.0,32.0,5999.0
3258409864,2.0,feat,[alpha_factory] update preflight and CI matrix,1.0,5.0,33.0,27.0,60.0
3217755934,2.0,feat,Update Ruby compiler with local scope tracking,1.0,6.0,279.0,217.0,496.0
3256994348,2.0,refactor,Refactor Rosetta 2048 program to use typed structs,1.0,1.0,55.0,39.0,94.0
3199307752,2.0,fix,Fix lint warnings in github-tool,2.0,4.0,6.0,6.0,12.0
3150694563,2.0,fix,Fix Go compiler list concat,2.0,303.0,41.0,25276.0,25317.0
3235646104,2.0,feat,Run Mochi->C golden tests,1.0,183.0,1908.0,525.0,2433.0
3142760195,2.0,fix,Fix Anonymizer call,1.0,1.0,1.0,1.0,2.0
3166084072,2.0,feat,Expose default Converter instance,1.0,3.0,19.0,1.0,20.0
3225581461,2.0,feat,Expand mochix buildx languages and tests,1.0,4.0,107.0,4.0,111.0
3225115655,2.0,fix,Fix item fee setter for foreigners,1.0,1.0,1.0,1.0,2.0
3166313959,2.0,feat,Add agent task controller,1.0,3.0,173.0,0.0,173.0
3276217466,2.0,refactor,Refactor json-ast go nodes,1.0,2.0,143.0,1303.0,1446.0
3158889849,2.0,test,Add tests for parser cache entry sets,1.0,2.0,57.0,0.0,57.0
3164356310,2.0,refactor,Add missing DataStore constants,1.0,2.0,14.0,8.0,22.0
3134886533,2.0,feat,Store only the first new_token event,2.0,2.0,37.0,3.0,40.0
3244194065,2.0,feat,Add stroke profile brush support,2.0,18.0,1028.0,37.0,1065.0
3070564684,2.0,fix,Fix back button handling in CreateUsernameFragment,1.0,1.0,9.0,0.0,9.0
3177292758,2.0,fix,Fix q16 TPC-H query and add VM tests,1.0,7.0,190.0,5.0,195.0
3183489029,2.0,docs,[alpha_factory] clarify redirect check,1.0,1.0,2.0,0.0,2.0
3136152852,2.0,feat,Feat/update oam dev/cluster gateway for go 1.23.8 and kubernetes,6.0,17.0,990.0,670.0,1660.0
3168352512,2.0,fix,Disable Turbo for OAuth connect link,1.0,4.0,34.0,12.0,46.0
3196100207,2.0,test,Update slt select1 case7,1.0,2.0,154.0,124.0,278.0
3099122521,2.0,feat,Add Node test http incoming matchKnownFields,1.0,2.0,136.0,0.0,136.0
3087902523,2.0,test,[alpha_factory] test orchestrator rest,1.0,1.0,84.0,0.0,84.0
3247691870,2.0,feat,Enhance scheme transpiler with group by,1.0,5.0,260.0,4.0,264.0
3146224352,2.0,docs,[alpha_factory] Document ADK gateway usage,1.0,1.0,34.0,0.0,34.0
3244712957,2.0,feat,Add Mochi implementation for Comma quibbling,1.0,2.0,38.0,0.0,38.0
3245567690,2.0,feat,Enhance TypeScript transpiler,1.0,9.0,64.0,5.0,69.0
3101254351,2.0,fix,Fix role selection in invite modal,1.0,1.0,2.0,2.0,4.0
3205876511,2.0,docs,[alpha_factory] Fix docs workflow,1.0,14.0,446.0,423.0,869.0
3123559414,2.0,feat,Add connection state display,1.0,3.0,88.0,17.0,105.0
3245070495,2.0,feat,Add ControlRecycling sample,1.0,8.0,181.0,1.0,182.0
3253142023,2.0,feat,Add single-run option for Dart Rosetta tests,1.0,3.0,310.0,6.0,316.0
3187201705,2.0,feat,Add unity catalog asset utilities,1.0,8.0,249.0,0.0,249.0
3187056230,2.0,feat,Add TPC-DS golden tests for VM,1.0,25.0,917.0,7.0,924.0
3118902779,2.0,feat,🎣  Implement and use typed version of sync map,1.0,5.0,185.0,38.0,223.0
3163864308,2.0,docs,docs: note k6-python failure,1.0,4.0,506.0,292.0,798.0
3093150114,2.0,fix,Fix dynamic inputs not refreshing,1.0,3.0,11.0,3.0,14.0
3092193613,2.0,fix,fix: strip coverage env for subprocess,2.0,5.0,337.0,53.0,390.0
3223019339,2.0,docs,Update Browser Size workflow docs,1.0,1.0,8.0,6.0,14.0
3165588259,2.0,fix,Fix pagination back behavior,1.0,4.0,14.0,4.0,18.0
3128767841,2.0,docs,[alpha_factory] add research prototype disclaimer,1.0,5.0,19.0,1.0,20.0
3165048723,2.0,feat,[alpha_factory] expose demo version,1.0,4.0,31.0,1.0,32.0
3206794901,2.0,test,Regenerate FS compiler golden tests,1.0,1.0,116.0,274.0,390.0
3151259328,2.0,docs,Add fill/2 spec,1.0,1.0,1.0,0.0,1.0
3240344198,2.0,docs,[alpha_factory] update Axe audit,1.0,2.0,2.0,2.0,4.0
3216300635,2.0,fix,fix: Fails to generate MFA code with CLI command `parse-dashboard --createMFA`,2.0,4.0,14.0,4.0,18.0
3168848743,2.0,fix,Fix TypeScript benchmark timing,1.0,56.0,529.0,395.0,924.0
3165127161,2.0,feat,Support list set operations in Lua backend,1.0,7.0,160.0,3.0,163.0
3154737435,2.0,feat,Register ImageOptimizerViewModel with Koin,1.0,1.0,19.0,0.0,19.0
3156532786,2.0,feat,Add PHP LeetCode tests and list concat support,1.0,2.0,71.0,23.0,94.0
3246201115,2.0,feat,Improve Scala transpiler and progress,1.0,13.0,108.0,54.0,162.0
3205919106,2.0,feat,Enhance Prolog parsing fallback,1.0,5.0,123.0,2.0,125.0
3224732340,2.0,build,[alpha_factory] Update insight demo dependencies,1.0,2.0,4.0,4.0,8.0
3090194856,2.0,docs,Improve pointer field Javadoc,1.0,1.0,31.0,0.0,31.0
3201214924,2.0,feat,Replace unmaintained json-schema-generator,1.0,5.0,101.0,24.0,125.0
3155328458,2.0,test,Add tests for ConcurrentNavigableMapNullSafe entry wrapper,1.0,2.0,23.0,0.0,23.0
3132677357,2.0,feat,Add ESC menu,4.0,25.0,789.0,304.0,1093.0
3156245637,2.0,feat,Add Clojure mod operator support and tests,1.0,4.0,25.0,7.0,32.0
3206357025,2.0,feat,Improve scheme any2mochi,1.0,11.0,102.0,18.0,120.0
3147348416,2.0,feat,Add LeetCode 201 example,1.0,1.0,59.0,0.0,59.0
3206753015,2.0,test,Update Elixir compiler tests,1.0,49.0,1073.0,485.0,1558.0
3070911425,2.0,docs,Improve root README,6.0,109.0,1513.0,920.0,2433.0
3277105896,2.0,refactor,Update Java AST for typed nodes and minimal JSON,1.0,4.0,2492.0,28.0,2520.0
3189031918,2.0,fix,Fix VM sort on null input and update TPCH q4 IR,1.0,3.0,127.0,106.0,233.0
3095065669,2.0,docs,[alpha_factory] document bus security,1.0,1.0,11.0,0.0,11.0
3157036626,2.0,fix,12875-fill-pharmacy-bill-finance-details,1.0,2.0,292.0,37.0,329.0
3274167831,2.0,feat,Add developer content check workflow,5.0,22.0,107.0,72.0,179.0
3087344603,2.0,feat,Attach partial run data on errors,1.0,5.0,154.0,4.0,158.0
3206373786,2.0,feat,Enhance C++ any2mochi,1.0,5.0,77.0,7.0,84.0
3228652558,2.0,refactor,Update TS compiler outputs,1.0,103.0,148.0,141.0,289.0
3195966302,2.0,test,Add SLT select1 cases 70-79,1.0,20.0,3236.0,0.0,3236.0
3226841512,2.0,refactor,Remove hit test fields from SKSvgSettings,1.0,2.0,21.0,32.0,53.0
3084009327,2.0,docs,[alpha_factory] clarify offline demo usage,1.0,1.0,5.0,0.0,5.0
3205449797,2.0,feat,Implement weekly clean streak card,1.0,13.0,327.0,0.0,327.0
3269049694,2.0,feat,Improve Elixir converter,1.0,29.0,197.0,4.0,201.0
3204679411,2.0,feat,Add switch translation in go2mochi,1.0,1.0,68.0,6.0,74.0
3137744658,2.0,fix,Fix failing visibility test,1.0,1.0,24.0,21.0,45.0
3195544950,2.0,feat,feat(auth): restore auth state after sdk init,1.0,3.0,29.0,0.0,29.0
3205921195,2.0,feat,Enhance scheme conversion with CLI parser,1.0,82.0,439.0,153.0,592.0
3091174597,2.0,docs,[alpha_factory] Document pnpm web build,1.0,4.0,21.0,9.0,30.0
3193138653,2.0,fix,Fix clipboard API deprecation,1.0,1.0,7.0,4.0,11.0
3161975337,2.0,feat,Adjust inode API response,1.0,1.0,37.0,14.0,51.0
3106581982,2.0,refactor,Update model selector to use O4 mini,1.0,1.0,2.0,2.0,4.0
3178823991,2.0,feat,Add JAX gradient checks for SBML testsuite,3.0,4.0,127.0,7.0,134.0
3248491558,2.0,fix,Fix debug overlay enumeration,1.0,1.0,1.0,1.0,2.0
3187734575,2.0,refactor,Unify backend error handling and logging,1.0,11.0,168.0,64.0,232.0
3091138343,2.0,fix,Fix append mode step indexing in StateLog,1.0,1.0,6.0,4.0,10.0
3134714370,2.0,refactor,Remove unused functions in `common.rkt`,3.0,4.0,2.0,90.0,92.0
3266438007,2.0,docs,14212 create navigation documentation for pharmacy menu include page access paths privileges and config requirements,1.0,1.0,23.0,0.0,23.0
3076603836,2.0,feat,Improve changelog enforcer,1.0,1.0,18.0,0.0,18.0
3095242861,2.0,fix,Fix header injection vulnerability,3.0,3.0,27.0,38.0,65.0
3148047995,2.0,fix,fix: toolChoice required infinite loop in openai_realtime_dart,1.0,1.0,18.0,2.0,20.0
3194209147,2.0,feat,[alpha_factory] add subdir link to gallery,1.0,3.0,22.0,3.0,25.0
3273069404,2.0,docs,Update v0.10.48 notes,1.0,2.0,9.0,0.0,9.0
3120899957,2.0,test,Improve integration test,1.0,1.0,27.0,45.0,72.0
3261900494,2.0,build,[alpha_factory] merge SRI checks,1.0,5.0,54.0,73.0,127.0
3072006930,2.0,refactor,Refactor EventLoopTimer,1.0,2.0,248.0,231.0,479.0
3277026304,2.0,refactor,Refactor C++ aster AST and regenerate sample,1.0,4.0,214.0,3.0,217.0
3103340693,2.0,docs,Improve BinaryWire javadoc,1.0,1.0,95.0,51.0,146.0
3108548348,2.0,feat,"Modernize build, CLI parsing and add VR overlay",1.0,12.0,581.0,480.0,1061.0
3238364049,2.0,feat,Improve Scheme compiler date parsing,1.0,3.0,22.0,14.0,36.0
3268460614,2.0,feat,Add initial a2mochi C# converter,1.0,3.0,589.0,0.0,589.0
3164568319,2.0,feat,Add safe_function_requires_more_target_features lint,5.0,17.0,426.0,34.0,460.0
3166819384,2.0,feat,Add pure Mochi CSV module,1.0,1.0,250.0,0.0,250.0
3277031143,2.0,feat,Improve gox AST and update golden,1.0,4.0,149.0,13.0,162.0
3247403298,2.0,feat,Improve Java transpiler and regenerate outputs,1.0,4.0,10.0,14.0,24.0
3127055537,2.0,fix,Fix license badge link,1.0,1.0,1.0,1.0,2.0
3245003547,2.0,feat,Enhance Fortran transpiler coverage,1.0,16.0,135.0,21.0,156.0
3137020831,2.0,feat,Add package import support to Python compiler,1.0,1.0,81.0,1.0,82.0
3128039452,2.0,docs,Add adapter usage examples,1.0,26.0,679.0,2.0,681.0
3176629139,2.0,docs,[alpha_factory] host insight demo under subdirectory,1.0,2.0,5.0,7.0,12.0
3137214864,2.0,fix,Fix spelling of padWithBlanks parameter,1.0,3.0,7.0,7.0,14.0
3245831823,2.0,feat,Update Erlang transpiler README checklist & add values builtin,1.0,6.0,26.0,2.0,28.0
3241437495,2.0,fix,Fix CI web tests and docs,1.0,3.0,4.0,4.0,8.0
3181172891,2.0,docs,[alpha_factory] Update meta-agentic panel docs,1.0,1.0,2.0,0.0,2.0
3148306589,2.0,docs,[alpha_factory] docs: explain overriding endpoints,1.0,1.0,13.0,0.0,13.0
3271695638,2.0,feat,Merge rs converter into rust,1.0,36.0,1073.0,495.0,1568.0
3261854446,2.0,feat,Add benchmark mode for Fortran transpiler,1.0,7.0,68.0,116.0,184.0
3098103290,2.0,feat,Codex/adicionar persistência de contexto com run,30.0,64.0,11857.0,4284.0,16141.0
3223043473,2.0,test,Test suite: enforce import extensions in tests,11.0,176.0,1117.0,917.0,2034.0
3231265082,2.0,feat,Implement UseDrawable.Initialize,1.0,1.0,13.0,1.0,14.0
3189032907,2.0,fix,Fix TPCH q9 IR golden,1.0,1.0,232.0,203.0,435.0
3162879821,2.0,feat,Implement list set ops in Fortran compiler,1.0,2.0,163.0,19.0,182.0
3088772490,2.0,feat,Add ExecuteCommand behaviors sample,2.0,7.0,82.0,20.0,102.0
3134873627,2.0,docs,Update onboarding strings,1.0,1.0,4.0,4.0,8.0
3265945582,2.0,feat,Add Mochi solution for environment variables,1.0,4.0,27.0,0.0,27.0
3154293360,2.0,fix,Fix default help page selection,1.0,1.0,14.0,2.0,16.0
3147154437,2.0,feat,Support nested functions in Go compiler,1.0,3.0,73.0,1.0,74.0
3091541757,2.0,fix,Increase sosistab3 handshake time window,1.0,1.0,1.0,1.0,2.0
3070999883,2.0,docs,Improve Helm chart metadata and tests,1.0,7.0,95.0,1.0,96.0
3154214511,2.0,test,Add if_else rust golden test,1.0,3.0,31.0,0.0,31.0
3183027227,2.0,feat,Add __mocks__ auto mocking support in bun test,2.0,8.0,293.0,224.0,517.0
3176376362,2.0,feat,Update runtime VM,1.0,1.0,17.0,2.0,19.0
3231903154,2.0,feat,Add non-generic routed event support,2.0,3.0,133.0,19.0,152.0
3071331230,2.0,feat,Add Colab notebook for alpha AGI business demo,1.0,1.0,79.0,0.0,79.0
3135853749,2.0,docs,Update known issues for debugger support,1.0,1.0,0.0,1.0,1.0
3090771403,2.0,docs,Add Javadoc to Foo example,1.0,1.0,11.0,0.0,11.0
3206558605,2.0,feat,Add package and import data to Go AST,1.0,2.0,29.0,4.0,33.0
3272200426,2.0,feat,Add Java ternary support in a2mochi,1.0,9.0,91.0,50.0,141.0
3147519577,2.0,docs,[alpha_factory] docs: preflight reminder,1.0,1.0,8.0,1.0,9.0
3253357021,2.0,fix,Fix ST transpiler for index assign and float cast,1.0,4.0,333.0,287.0,620.0
3129059055,2.0,feat,Add Elixir compiler,1.0,26.0,538.0,0.0,538.0
3172828871,2.0,fix,Fix map iteration in Scala backend,1.0,5.0,31.0,15.0,46.0
3210629766,2.0,feat,Add initial OCaml compiler,1.0,89.0,1366.0,116.0,1482.0
3224647178,2.0,feat,Add Mochi solution for Rosetta Chat server task,1.0,2.0,52.0,0.0,52.0
3205307514,2.0,feat,Extend PHP converter,1.0,2.0,40.0,2.0,42.0
3172607087,2.0,refactor,[alpha_factory] moving-average regression guard,1.0,2.0,22.0,16.0,38.0
3118209701,2.0,docs,Add Codex agent guide,1.0,1.0,45.0,0.0,45.0
3156171169,2.0,feat,Add modifier support for cropping,1.0,1.0,55.0,2.0,57.0
3070937480,2.0,feat,Improve edge runner CLI,1.0,2.0,60.0,9.0,69.0
3126158195,2.0,feat,Add runtime HTTP fetch helper,1.0,2.0,31.0,16.0,47.0
3168732365,2.0,fix,Fix REPL output,1.0,2.0,27.0,2.0,29.0
3115447561,2.0,fix,Fix typos in README,1.0,1.0,6.0,6.0,12.0
3245840687,2.0,feat,Improve F# transpiler,1.0,2.0,23.0,36.0,59.0
3146645383,2.0,docs,[alpha_factory] update self-healing demo docs,1.0,1.0,10.0,0.0,10.0
3114602043,2.0,feat,Add Discord link,2.0,10.0,108.0,16.0,124.0
3146813799,2.0,fix,Fix documentation links for code examples,1.0,20.0,20.0,20.0,40.0
3269526398,2.0,feat,Add pairs_loop test support for ts converter,1.0,6.0,72.0,2.0,74.0
3073877552,2.0,feat,Enhance era_of_experience demo with supply chain alpha tool,2.0,5.0,82.0,17.0,99.0
3127179145,2.0,feat,Improve OAuth2 detection,1.0,3.0,46.0,22.0,68.0
3214402051,2.0,feat,Enhance PHP compiler,1.0,2.0,123.0,3.0,126.0
3175891192,2.0,fix,Fix q11 Mochi query syntax,1.0,1.0,1.0,1.0,2.0
3105652449,2.0,feat,[alpha_factory] island evolution support,1.0,4.0,86.0,11.0,97.0
3134792841,2.0,fix,Fix duplicate entry for Cape Verde,1.0,1.0,0.0,4.0,4.0
3245210201,2.0,feat,Enhance cpp transpiler,1.0,17.0,239.0,18.0,257.0
3070687390,2.0,fix,fix(backend/blocks): Fix Exa search block not returning results,1.0,3.0,18.0,2.0,20.0
3088276342,2.0,docs,Add Log4j2 appender documentation,1.0,1.0,34.0,0.0,34.0
3214128527,2.0,fix,Improve Python compiler union variant handling,1.0,4.0,9.0,25.0,34.0
3139142121,2.0,fix,Fix MenuScreen draw bounds,3.0,13.0,275.0,58.0,333.0
3140569086,2.0,build,Switch to uv for setup,2.0,6.0,294.0,16.0,310.0
3198764641,2.0,test,Regenerate SLT select2 errors (cases 200-299),1.0,81.0,567.0,81.0,648.0
3133576578,2.0,feat,Implement --theme CLI option to choose between dark and light,3.0,4.0,167.0,3.0,170.0
3258697741,2.0,fix,Fix copy message markup,1.0,1.0,3.0,3.0,6.0
3140874399,2.0,test,[alpha_factory] add tests for business demo llm,1.0,1.0,56.0,0.0,56.0
3179985076,2.0,style,Improve Clojure code formatting,1.0,45.0,1126.0,612.0,1738.0
3117808140,2.0,fix,fix(core): correct array subtract helper,1.0,2.0,3.0,3.0,6.0
3266494192,2.0,fix,Fix duplicate oa_hash build issue,1.0,2.0,11.0,6.0,17.0
3165074858,2.0,style,Refine marketing contact page,2.0,17.0,1070.0,49.0,1119.0
3161787913,2.0,refactor,[alpha_factory] add missing script disclaimers,1.0,27.0,34.0,8.0,42.0
3155221206,2.0,test,Add tests for safelyIgnoreException,1.0,2.0,28.0,0.0,28.0
3089583258,2.0,refactor,[alpha_factory] Drop unused FastAPI import guard,1.0,1.0,5.0,6.0,11.0
3071220733,2.0,test,Add demo validation test and executable quickstart scripts,1.0,1.0,20.0,0.0,20.0
3070969507,2.0,feat,Remove connection_pool args and extend chat processing,1.0,5.0,76.0,47.0,123.0
3154444407,2.0,feat,Add dataset query support to Dart compiler,1.0,5.0,209.0,49.0,258.0
3152157743,2.0,feat,Add LeetCode 102 support for Go compiler,1.0,2.0,8.0,6.0,14.0
3093860753,2.0,docs,Document thread safety for RecordingExceptionHandler,1.0,1.0,16.0,11.0,27.0
3223195868,2.0,refactor,Use toolkit button components,2.0,6.0,65.0,90.0,155.0
3133112202,2.0,docs,Update cheatsheet dataset queries,1.0,1.0,73.0,0.0,73.0
3186148326,2.0,fix,fix: robust local demo opener,1.0,1.0,8.0,0.0,8.0
3173337456,2.0,test,Improve coverage reporting,1.0,3.0,94.0,4.0,98.0
3225521007,2.0,refactor,Refactor MusicMapper queries,3.0,6.0,233.0,109.0,342.0
3261780575,2.0,feat,Update Go transpiler bench mode,1.0,60.0,407.0,129.0,536.0
3070271647,2.0,fix,Fix missing import,1.0,1.0,1.0,0.0,1.0
3104297971,2.0,docs,Add docstrings and reindent,1.0,2.0,16.0,6.0,22.0
3275455804,2.0,feat,Add Scala AST inspection,1.0,95.0,452.0,0.0,452.0
3165910734,2.0,style,[alpha_factory] enforce tabs in Makefile,1.0,1.0,6.0,6.0,12.0
3253163151,2.0,build,[alpha_factory] allow unsafe install in Dockerfile,1.0,1.0,1.0,1.0,2.0
3147014854,2.0,feat,[alpha_factory] make validate_repo cmd optional,1.0,1.0,4.0,3.0,7.0
3070998348,2.0,test,Add HostnameHolder.execHostname mocking test,1.0,2.0,60.0,0.0,60.0
3222406455,2.0,feat,Add bigrat type and Bernoulli numbers example,1.0,6.0,194.0,4.0,198.0
3152227912,2.0,perf,Optimize interpreter ops,1.0,2.0,239.0,17.0,256.0
3116664132,2.0,fix,Fix handler lookup exceptions,1.0,5.0,6.0,5.0,11.0
3156525088,2.0,fix,Fix Dart compiler precedence and add leetcode tests,1.0,2.0,141.0,12.0,153.0
3126951267,2.0,test,[alpha_factory] add tests for best_alpha heuristics,1.0,1.0,28.0,0.0,28.0
3244903888,2.0,feat,Add swift transpiler,1.0,4.0,213.0,0.0,213.0
3107606158,2.0,chore,[alpha_factory] update CSP for openai domain,1.0,3.0,4.0,2.0,6.0
3245828325,2.0,build,[alpha_factory] update torch wheel reference,1.0,2.0,1.0,5.0,6.0
3095739354,2.0,chore,🧹 chore: Improve cache middleware RFC compliance,7.0,20.0,597.0,207.0,804.0
3209687428,2.0,feat,Add basic Erlang compiler,1.0,2.0,277.0,104.0,381.0
3245239349,2.0,feat,Update Kotlin transpiler progress,1.0,5.0,38.0,9.0,47.0
3236842658,2.0,fix,Fix Go build and tests,1.0,2.0,5.0,0.0,5.0
3166366433,2.0,fix,Fix flushHeaders streaming,4.0,123.0,3176.0,1279.0,4455.0
3194835700,2.0,feat,Expand select1 coverage,1.0,37.0,5244.0,33.0,5277.0
3261590781,2.0,docs,docs: add insight bundle,1.0,2.0,3016.0,1.0,3017.0
3117571560,2.0,test,Add wallet order action tests,6.0,1.0,196.0,9.0,205.0
3154214044,2.0,feat,Add else-if handling to Haskell compiler,1.0,5.0,84.0,11.0,95.0
3151132311,2.0,feat,Add alien dictionary example support,1.0,4.0,250.0,12.0,262.0
3091663311,2.0,ci,Add workflow for syncing api.ts,1.0,1.0,57.0,0.0,57.0
3154706219,2.0,fix,Fix atomizeChangeset filter path logic,1.0,7.0,43.0,7.0,50.0
3245824652,2.0,feat,Improve Dart transpiler,1.0,2.0,26.0,22.0,48.0
3274342719,2.0,test,Improve Pascal converter tests,1.0,14.0,149.0,46.0,195.0
3147367150,2.0,feat,Add LeetCode 250 example,1.0,1.0,103.0,0.0,103.0
3086826896,2.0,fix,CodeQL: warn on json request content type,9.0,275.0,4796.0,1761.0,6557.0
